Date,SRAD,TMAX,TMIN,RAIN,Dew Pt,WIND,ET
26/11/2020,28.07826087,21.7,10.4,1,-99,-99,9.7
27/11/2020,27.62608696,22.7,7,0,-99,-99,9.5
28/11/2020,27.17391304,25.6,8.9,0,-99,-99,9
29/11/2020,26.72173913,28.7,10.2,0,-99,-99,8.7
30/11/2020,26.26956522,31.3,12.8,0,-99,-99,9
1/12/2020,25.8173913,33.5,12.9,0,-99,-99,7.2
2/12/2020,25.36521739,20.4,11.6,4.6,-99,-99,5.9
3/12/2020,24.91304348,25.2,9,1,-99,-99,7.5
4/12/2020,24.46086957,30.9,10.4,0,-99,-99,9.2
5/12/2020,24.00869565,32.8,9,0,-99,-99,9.2
6/12/2020,23.55652174,32.1,18.2,1.4,-99,-99,12
7/12/2020,23.10434783,27.8,11.8,0.2,-99,-99,9.8
8/12/2020,22.65217391,25.8,11.7,0,-99,-99,7.4
9/12/2020,22.2,29.3,8.5,0,-99,-99,10.8
10/12/2020,21.74782609,30.2,11.8,0,-99,-99,13.4
11/12/2020,21.29565217,36.4,14.3,0,-99,-99,10.7
12/12/2020,20.84347826,32.9,23,0,-99,-99,10.6
13/12/2020,20.39130435,26,11.1,0,-99,-99,10.2
14/12/2020,19.93913043,30.9,11.8,0,-99,-99,10
15/12/2020,19.48695652,33.9,14.2,0,-99,-99,10
16/12/2020,19.03478261,25.5,11.8,3.4,-99,-99,10.6
17/12/2020,18.5826087,22.9,12.6,0.6,-99,-99,10.4
18/12/2020,18.13043478,25.1,10.7,0,-99,-99,9
19/12/2020,17.67826087,30.6,10.6,0,-99,-99,13.8
20/12/2020,17.22608696,38.8,12.2,0,-99,-99,14.1
21/12/2020,16.77391304,34.3,24.5,0,-99,-99,18
22/12/2020,16.32173913,32.2,13.3,0,-99,-99,13
23/12/2020,15.86956522,42,16.5,0,-99,-99,8.8
24/12/2020,15.4173913,24.5,14.8,0.4,-99,-99,12.6
25/12/2020,14.96521739,25.6,10.2,0,-99,-99,14.7
26/12/2020,14.51304348,30.6,10.6,0,-99,-99,13.9
27/12/2020,14.06086957,39.6,14.8,0,-99,-99,12
28/12/2020,13.60869565,29.7,14.5,0,-99,-99,14
29/12/2020,13.15652174,36.9,11.5,0,-99,-99,9.8
30/12/2020,12.70434783,43,16,0,-99,-99,12.9
31/12/2020,12.25217391,44.2,20.9,0,-99,-99,18
1/01/2021,11.8,30,23.3,0,-99,-99,11.6
2/01/2021,29.3,28.1,15,1.4,-99,-99,10.7
3/01/2021,27.4,28.2,11.2,0,-99,-99,9.2
4/01/2021,28.6,30.1,14.6,0,-99,-99,14.2
5/01/2021,32.2,32,17.3,0,-99,-99,12
6/01/2021,33.8,32.6,14.8,0,-99,-99,1.2
7/01/2021,33.6,34.6,14.4,0,-99,-99,4.8
8/01/2021,32.6,38.2,16.9,0,-99,-99,9.7
9/01/2021,25.9,40.7,23.7,0,-99,-99,10.4
10/01/2021,25,38.8,20.5,0,-99,-99,10.5
11/01/2021,27.8,31.6,18.2,0.4,-99,-99,6.7
12/01/2021,32.1,33.6,15.6,0,-99,-99,10
13/01/2021,29,32.1,13.2,0,-99,-99,9.4
14/01/2021,22.2,34.1,17,0,-99,-99,10.6
15/01/2021,25.7,34.8,19.6,0,-99,-99,11.2
16/01/2021,21.5,35.2,18.7,0.4,-99,-99,12
17/01/2021,26.2,38,20.4,0,-99,-99,15.75
18/01/2021,25.2,34.6,20.3,0,-99,-99,19.5
19/01/2021,29.5,38.6,20.3,0,-99,-99,9.6
20/01/2021,28.2,42.4,25.2,0,-99,-99,4.6
21/01/2021,30.8,44.3,25.9,0,-99,-99,8.8
22/01/2021,29.5,43.2,25.9,2,-99,-99,8.3
23/01/2021,28.4,30.9,19.9,0,-99,-99,8
24/01/2021,30.5,29.4,13.7,0,-99,-99,9.7
25/01/2021,30,34,12.2,0,-99,-99,8
26/01/2021,22,41.3,17.5,0,-99,-99,9.3
27/01/2021,23.6,36,21.3,0.4,-99,-99,10.8
28/01/2021,22.4,38,20,0,-99,-99,10.7
29/01/2021,26.9,36.8,21.3,0,-99,-99,9.2
30/01/2021,27.8,30.3,16.9,1.8,-99,-99,8.7
31/01/2021,28.1,33.7,15.5,0,-99,-99,11.6
1/02/2021,22.5,33.8,18.8,0,-99,-99,10.2
2/02/2021,20.2,29.2,15.2,0,-99,-99,4.5
3/02/2021,29.6,32.8,14.9,0,-99,-99,6.5
4/02/2021,24.2,30.9,16.5,0,-99,-99,8
5/02/2021,29.3,34.4,17.9,0,-99,-99,9
6/02/2021,29.9,28.1,14.5,0,-99,-99,9.8
7/02/2021,31.6,27.3,9.2,0,-99,-99,8
8/02/2021,27.5,36,8.5,0,-99,-99,8.7
9/02/2021,23.3,23.3,14.7,0.4,-99,-99,11.6
10/02/2021,28.1,25.3,9.4,0,-99,-99,14.4
11/02/2021,29.5,27.2,10.4,0,-99,-99,17.2
12/02/2021,29.6,32.1,10.5,0,-99,-99,9.6
13/02/2021,29.2,25.3,12.4,0,-99,-99,6.6
14/02/2021,28.4,30,10.6,0,-99,-99,9
15/02/2021,24.5,33,14.9,0,-99,-99,10.5
16/02/2021,29.9,38.1,13.4,0,-99,-99,8.8
17/02/2021,29.1,30.4,18.1,0,-99,-99,8
18/02/2021,26.8,28.8,12.5,0,-99,-99,7.6
19/02/2021,29.2,27.6,13.6,0,-99,-99,10.3
20/02/2021,28.5,27.8,12.4,0,-99,-99,7.6
21/02/2021,27.7,30.9,11.2,0,-99,-99,8.6
22/02/2021,25.4,34.3,13.4,0,-99,-99,8.4
23/02/2021,16.5,36.4,18,0,-99,-99,8
24/02/2021,14.9,30.4,20.8,5.2,-99,-99,7.4
25/02/2021,22.7,30.4,18.5,2,-99,-99,9
26/02/2021,25.4,26.5,14.3,0,-99,-99,10.6
27/02/2021,27.2,29.1,11.1,0,-99,-99,8
28/02/2021,26.9,32.5,10.1,0,-99,-99,7.5
1/03/2021,28.7,34.1,14,0,-99,-99,6.1
2/03/2021,27.2,34.2,13.9,0,-99,-99,11.6
3/03/2021,25,35.5,17.1,0,-99,-99,9.4
4/03/2021,25.9,36.8,15.1,0,-99,-99,4.5
5/03/2021,26.4,36.2,17.8,0,-99,-99,1.3
6/03/2021,26.3,26.9,12.5,0,-99,-99,6.2
7/03/2021,26.7,25.7,10.3,0,-99,-99,5.8
8/03/2021,27.2,30.1,9.5,0,-99,-99,7.3
9/03/2021,26.9,34.3,11.4,0,-99,-99,7
10/03/2021,27.1,33.4,11.8,0,-99,-99,6.6
11/03/2021,27.2,36.1,12.5,0,-99,-99,5.6
12/03/2021,21.1,41.2,12.8,0,-99,-99,9.5
13/03/2021,23,25.8,16.8,6.8,-99,-99,9.4
14/03/2021,24.8,24.6,9,0,-99,-99,11
15/03/2021,10.6,24.4,12.5,1,-99,-99,8.3
16/03/2021,17.1,22.6,12.1,0.4,-99,-99,6.6
17/03/2021,22.5,24.4,8.3,0,-99,-99,6.4
18/03/2021,23.9,26.2,11,0,-99,-99,7.6
19/03/2021,24.3,27.5,11.4,0,-99,-99,7.1
20/03/2021,24.1,26.8,11.6,0,-99,-99,11.6
21/03/2021,22.6,30.6,11.8,0,-99,-99,7.2
22/03/2021,20.4,33.2,12.6,0,-99,-99,6.4
23/03/2021,21.4,31.8,14.3,0,-99,-99,6.8
24/03/2021,22.5,32.5,12,0,-99,-99,5.9
25/03/2021,22,33.6,12.9,0,-99,-99,3.4
26/03/2021,17.3,34.2,12.4,0,-99,-99,6.4
27/03/2021,3.9,20.8,17.1,2,-99,-99,5.6
28/03/2021,17.8,27.1,13.7,26.2,-99,-99,4.8
29/03/2021,20.1,28,13.7,0,-99,-99,7.1
30/03/2021,19.7,24.6,12.8,0,-99,-99,2.9
31/03/2021,15.3,22.9,9.2,0,-99,-99,6.6
1/04/2021,18,20,10.6,0.4,-99,-99,3.5
2/04/2021,20,20.1,6.3,0,-99,-99,1.2
3/04/2021,7.2,21,7.7,0,-99,-99,3.1
4/04/2021,12.9,23.8,14.2,0,-99,-99,7.6
5/04/2021,12.4,22.4,11.2,0,-99,-99,3.9
6/04/2021,10.5,18.4,8.5,1,-99,-99,4.4
7/04/2021,12.6,20.8,9.5,0,-99,-99,2.7
8/04/2021,17.1,20.3,7.1,0.2,-99,-99,3.2
9/04/2021,19.4,21.5,5.5,0,-99,-99,5
10/04/2021,11.1,24,3.6,0,-99,-99,3.5
11/04/2021,18,30.1,6.7,0,-99,-99,6.6
12/04/2021,15.7,23.6,11.1,0,-99,-99,7.4
13/04/2021,15.5,26.9,11.9,0,-99,-99,2.8
14/04/2021,9.2,23,14.1,0.4,-99,-99,3.4
15/04/2021,17.4,19.1,4.6,0.4,-99,-99,6
16/04/2021,17.3,20,3.3,0,-99,-99,5.6
17/04/2021,16.6,22,4.5,0,-99,-99,5.7
18/04/2021,15.9,20.6,10.9,4,-99,-99,2.8
19/04/2021,15.8,24.6,8.9,0,-99,-99,3.2
20/04/2021,12.5,20.1,6.6,0,-99,-99,5.3
21/04/2021,14.4,18.2,9.2,0,-99,-99,4
22/04/2021,13,17.8,1.3,0,-99,-99,4
23/04/2021,11.8,19.4,1.7,0,-99,-99,3.2
24/04/2021,15.4,19.9,2.9,0,-99,-99,2.2
25/04/2021,13.8,20.3,4.9,0,-99,-99,2.8
26/04/2021,16.1,23.8,1.2,0,-99,-99,4.5
27/04/2021,11,27.5,3.2,0,-99,-99,3.3
28/04/2021,2.4,17.7,12.6,16.6,-99,-99,1.7
29/04/2021,5.1,17.7,8.7,18.4,-99,-99,1.5
30/04/2021,6.3,20.1,12.8,0,-99,-99,2.4
1/05/2021,12.5,20,8.2,0.2,-99,-99,3
2/05/2021,10.7,19.8,7,0.4,-99,-99,3.1
3/05/2021,8.9,19.6,12.5,0.2,-99,-99,2
4/05/2021,10.2,18.8,8.5,0,-99,-99,1.7
5/05/2021,10.6,20.4,7.3,0,-99,-99,2.6
6/05/2021,11.4,21.4,6.3,0.6,-99,-99,2.4
7/05/2021,13.6,15.1,8.7,7.4,-99,-99,3.8
8/05/2021,9.6,16.4,5.2,0.2,-99,-99,6.8
9/05/2021,11.9,19.4,8,0,-99,-99,2.4
10/05/2021,11,16.8,10.5,0.4,-99,-99,4.3
11/05/2021,8.5,16.2,10.8,0,-99,-99,2
12/05/2021,13.2,16.8,8.6,0,-99,-99,1.6
13/05/2021,7.6,16,3.9,0,-99,-99,3
14/05/2021,6.5,16.3,11.4,0,-99,-99,3
15/05/2021,11.4,19.6,8.7,0,-99,-99,2.2
16/05/2021,12.5,21.6,3.6,0,-99,-99,2
17/05/2021,10.9,19.8,3.9,0,-99,-99,1.7
18/05/2021,6.2,18.8,4.7,0,-99,-99,2.8
19/05/2021,10.8,20.9,0.9,0,-99,-99,1.6
20/05/2021,12,16.7,3.6,0,-99,-99,4
21/05/2021,9.1,14.9,0.3,0,-99,-99,3.7
22/05/2021,10.9,14.5,3.6,0,-99,-99,1.6
23/05/2021,5.9,10.9,3.3,0,-99,-99,0.8
24/05/2021,11.4,13.5,-3.2,0,-99,-99,2.4
25/05/2021,9.9,15.4,-3.2,0,-99,-99,2.4
26/05/2021,10.4,18.8,2.7,0,-99,-99,1.8
27/05/2021,11,17.4,1.5,0,-99,-99,1.8
28/05/2021,8.5,16.4,5.9,0,-99,-99,2.2
29/05/2021,8.4,14.4,9.1,0,-99,-99,1.6
30/05/2021,10.7,14.7,-3.3,0,-99,-99,3.1
31/05/2021,9,18.3,0.2,0,-99,-99,3.7
1/06/2021,6.8,14.9,7.7,0.6,-99,-99,2.9
2/06/2021,10.9,16.7,5.1,0,-99,-99,1.8
3/06/2021,9.2,17.4,3.6,0,-99,-99,1.4
4/06/2021,10.2,15.4,4.6,0,-99,-99,2.2
5/06/2021,6.4,14.1,4.9,0,-99,-99,1.8
6/06/2021,10.8,16,0.9,0,-99,-99,1.6
7/06/2021,10.8,16.9,-2.2,0,-99,-99,1.6
8/06/2021,8.2,16.2,-1.2,0,-99,-99,1.4
9/06/2021,10,15.85,1.3,0,-99,-99,1.6
10/06/2021,3.6,15.5,3,2,-99,-99,1.5
11/06/2021,10.7,13.4,4.7,0,-99,-99,1.4
12/06/2021,10.5,13,-1.2,0,-99,-99,1.4
13/06/2021,10.7,14,-4.3,0,-99,-99,2.6
14/06/2021,10.8,14.8,-4.9,0,-99,-99,0.8
15/06/2021,10.7,15,-5.2,0,-99,-99,1.5
16/06/2021,5.6,13.7,1.5,0,-99,-99,2
17/06/2021,10.2,13.5,3.2,0,-99,-99,1.8
18/06/2021,10.1,14.7,-1.4,0,-99,-99,1
19/06/2021,10.4,15.1,-2.2,0,-99,-99,2.6
20/06/2021,4.8,15.3,-1.8,0,-99,-99,3.2
21/06/2021,7.5,16.5,7.5,0.2,-99,-99,0.9
22/06/2021,4.7,16.7,5.4,0,-99,-99,1.2
23/06/2021,8.6,16.8,3.3,0.2,-99,-99,1.9
24/06/2021,7.2,13.9,-0.9,0,-99,-99,0.9
25/06/2021,10.1,15.8,4.5,0,-99,-99,0.4
26/06/2021,9.9,14.5,-2.7,0,-99,-99,1.9
27/06/2021,10.1,17.9,-2.5,0,-99,-99,1.8
28/06/2021,10.5,16.3,-1.9,0,-99,-99,0.8
29/06/2021,8.9,19.5,-1.5,0,-99,-99,1.4
30/06/2021,8.9,17.1,7.1,0,-99,-99,1.7
