Date,SRAD,TMAX,TMIN,RAIN,Dew Pt,WIND,ET
9/08/2006,14,19.4,9.9,0,-99,-99,4.4
10/08/2006,16,17,-0.6,0,-99,-99,3.2
11/08/2006,11,15.7,-1,0,-99,-99,0.8
12/08/2006,16,18.7,-0.1,0,-99,-99,2.4
13/08/2006,16,20.3,2.8,0,-99,-99,4.2
14/08/2006,15,20.3,6.2,0,-99,-99,3.4
15/08/2006,16,19.2,2.5,0,-99,-99,3.4
16/08/2006,17,23.4,6.6,0,-99,-99,8
17/08/2006,16,17.6,8.5,0,-99,-99,5
18/08/2006,14,17.7,4.1,0,-99,-99,2.6
19/08/2006,17,18.8,1.7,0,-99,-99,3.2
20/08/2006,17,21.7,3.6,0,-99,-99,5.6
21/08/2006,17,21.7,8.7,0,-99,-99,5.4
22/08/2006,15,20.1,8.2,0,-99,-99,3.6
23/08/2006,10,21.7,2.8,0,-99,-99,3
24/08/2006,13,18.6,9.1,3,-99,-99,2
25/08/2006,16,15.5,9.6,2.6,-99,-99,3.2
26/08/2006,17,16.2,1.4,0,-99,-99,2.6
27/08/2006,15,19.3,5.9,0,-99,-99,4
28/08/2006,17,17.1,5,0,-99,-99,4
29/08/2006,18,19.7,5.7,0,-99,-99,2
30/08/2006,19,22.3,4,0,-99,-99,4
31/08/2006,18,25.3,5.1,0,-99,-99,4.6
1/09/2006,15,27.3,10.2,0,-99,-99,5.4
2/09/2006,17,28.9,12.2,0,-99,-99,8
3/09/2006,16,19.2,13.6,0,-99,-99,5.6
4/09/2006,18,16.6,5.5,0,-99,-99,3
5/09/2006,17,22.7,3.4,0,-99,-99,6
6/09/2006,11,13.5,8.8,8,-99,-99,2.6
7/09/2006,13,15.6,4.8,0.4,-99,-99,4
8/09/2006,12,15.3,6.5,0,-99,-99,2.4
9/09/2006,16,15.6,6.1,1.2,-99,-99,3.2
10/09/2006,21,18.4,4.6,0,-99,-99,4
11/09/2006,21,20.6,2.3,0,-99,-99,4.4
12/09/2006,21,23.3,5.8,0,-99,-99,5.8
13/09/2006,12,22.5,7.5,0,-99,-99,3.8
14/09/2006,20,26.5,9.3,0,-99,-99,7.2
15/09/2006,21,26.1,7.3,0,-99,-99,4.6
16/09/2006,21,26.1,6.9,0,-99,-99,5.2
17/09/2006,18,29.6,9.4,0,-99,-99,8.4
18/09/2006,17,31.6,12.1,0,-99,-99,11
19/09/2006,20,32.4,15.1,0,-99,-99,12.4
20/09/2006,21,21.2,7.4,0,-99,-99,5.4
21/09/2006,20,23.4,8,0,-99,-99,9.8
22/09/2006,18,28.9,13.3,0,-99,-99,8
23/09/2006,21,25.4,6.8,0,-99,-99,10.8
24/09/2006,17,18.4,15.2,0,-99,-99,6
25/09/2006,23,17.6,1.8,0,-99,-99,4.4
26/09/2006,23,23.5,5.5,0,-99,-99,9.2
27/09/2006,23,27.1,7.5,0,-99,-99,4.6
28/09/2006,22,24.7,5.4,0,-99,-99,4.8
29/09/2006,23,23.2,7.6,0,-99,-99,4.8
30/09/2006,24,22.7,5.2,0,-99,-99,5
1/10/2006,20,31.8,9.6,0,-99,-99,5.2
2/10/2006,23,24.9,8.8,0,-99,-99,5.4
3/10/2006,25,28.6,7.7,0.2,-99,-99,5.4
4/10/2006,25,34.4,12,0,-99,-99,5.6
5/10/2006,23,22.1,12.9,0,-99,-99,5.4
6/10/2006,25,23.7,5.3,0,-99,-99,5.6
7/10/2006,25,28.9,6.8,0,-99,-99,5.4
8/10/2006,23,20.2,11.8,0,-99,-99,5.4
9/10/2006,20,23,9.5,0,-99,-99,2.2
10/10/2006,20.1,22.2,9.3,0,-99,-99,5.1
11/10/2006,21.3,23.3,8.6,0,-99,-99,5.8
12/10/2006,21.4,23.4,9.1,0,-99,-99,6.2
13/10/2006,20.8,23.7,9.4,0,-99,-99,6.4
14/10/2006,20.9,23.4,9.5,0,-99,-99,5.9
15/10/2006,21.4,23.2,9.3,0,-99,-99,6.1
16/10/2006,21.3,23.9,9.8,0,-99,-99,6.5
17/10/2006,20.7,23,8.9,0,-99,-99,5.9
18/10/2006,20.4,23.2,9.4,0,-99,-99,5.9
19/10/2006,20.2,23.6,9.8,0,-99,-99,6.4
20/10/2006,20.5,22.3,9.7,0,-99,-99,5.5
21/10/2006,21.8,22.1,8.4,0,-99,-99,5.8
22/10/2006,22.4,23.3,9,0,-99,-99,6.5
23/10/2006,22.3,23.9,9.7,0,-99,-99,6.1
24/10/2006,22.8,24.1,9.9,0,-99,-99,6.4
25/10/2006,22.1,24.7,10.8,0,-99,-99,6
26/10/2006,22.9,25.9,11.4,0,-99,-99,7.1
27/10/2006,22,24.7,11.3,0,-99,-99,6.6
28/10/2006,23.3,25.8,10.7,0,-99,-99,7.6
29/10/2006,23.6,25.3,10.9,0,-99,-99,7.1
30/10/2006,23.1,26.1,10.5,0,-99,-99,7.1
31/10/2006,21.8,25.8,11.7,0,-99,-99,6.9
1/11/2006,23.4,24.6,10.7,0,-99,-99,6.9
2/11/2006,23.1,25.3,10.4,0,-99,-99,7.1
3/11/2006,23.2,26.2,11.3,0,-99,-99,6.9
4/11/2006,22.7,26.3,11.8,0,-99,-99,7.5
5/11/2006,22.3,25.6,11.7,0,-99,-99,6.9
6/11/2006,21.2,25,12,0,-99,-99,7
7/11/2006,23.3,25.5,11.8,0,-99,-99,7.1
8/11/2006,24.4,25.2,11,0,-99,-99,7
9/11/2006,24.3,26.9,11.2,0,-99,-99,8
10/11/2006,23.8,27.3,12.3,0,-99,-99,7.8
11/11/2006,22.1,26.2,12.5,0,-99,-99,7.4
12/11/2006,23.2,25.8,11.9,0,-99,-99,7.6
13/11/2006,23.7,26.4,12,0,-99,-99,7.4
14/11/2006,24.8,27.8,11.7,0,-99,-99,8
15/11/2006,22.9,28.5,13.1,0,-99,-99,8
16/11/2006,24.4,26.8,12.8,0,-99,-99,8.2
17/11/2006,25.5,26.9,11.9,0,-99,-99,7.9
18/11/2006,25,28.8,12.7,0,-99,-99,8.8
19/11/2006,23.9,28.1,14,0,-99,-99,8.7
20/11/2006,24.2,29.4,13.7,0,-99,-99,8.8
21/11/2006,25.3,27.1,13.2,0,-99,-99,8.5
22/11/2006,26.8,27.3,12.5,0,-99,-99,8.8
23/11/2006,26.5,27.6,11.9,0,-99,-99,9
24/11/2006,25.7,28,12.8,0,-99,-99,8.6
25/11/2006,25.4,29.3,13.2,0,-99,-99,8.8
26/11/2006,24.6,29.4,14.4,0,-99,-99,9.1
27/11/2006,24.8,29.1,14,0,-99,-99,9.3
28/11/2006,25.6,29.4,14,0,-99,-99,8.9
29/11/2006,25.5,29.7,14.3,0,-99,-99,9
30/11/2006,25,29.8,14.5,0,-99,-99,9.3
1/12/2006,26.3,29.6,14.1,0,-99,-99,9.1
2/12/2006,25.3,29.8,14.3,0,-99,-99,9.2
3/12/2006,25.3,30.5,14.6,0,-99,-99,9.3
4/12/2006,25.6,29.1,14.7,0,-99,-99,9.5
5/12/2006,24.8,28.7,13.8,0,-99,-99,9.3
6/12/2006,25.9,28.4,13.3,0,-99,-99,8.8
7/12/2006,24.4,29.7,14.2,0,-99,-99,8.7
8/12/2006,25.1,29.4,14.7,0,-99,-99,9.2
9/12/2006,26.2,29,14.1,0,-99,-99,9.1
10/12/2006,25.7,30,14.8,0,-99,-99,9.5
11/12/2006,27.4,29.6,14.5,0,-99,-99,9.4
12/12/2006,26.5,30.6,14.9,0,-99,-99,10
13/12/2006,26.4,31,15.8,0,-99,-99,10.3
14/12/2006,25.6,29.3,14.5,0,-99,-99,8.8
15/12/2006,26.4,29.8,14.6,0,-99,-99,9.3
16/12/2006,26.8,31.2,14.9,0,-99,-99,10.1
17/12/2006,26.7,30.2,15.1,0,-99,-99,10.1
18/12/2006,26.3,30.4,14.5,0,-99,-99,9.9
19/12/2006,26.9,29.8,14.5,0,-99,-99,9.7
20/12/2006,27.8,30.5,14.5,0,-99,-99,10
21/12/2006,27.6,30.9,14.7,0,-99,-99,10
22/12/2006,26.1,31.3,16,0,-99,-99,10.2
23/12/2006,27,31.2,15.4,0,-99,-99,9.5
24/12/2006,26,32,16,0,-99,-99,10.4
25/12/2006,27.5,31.3,15.1,0,-99,-99,10.4
26/12/2006,26.6,32.1,15.7,0,-99,-99,10.2
27/12/2006,26.3,29.8,15.8,0,-99,-99,9.9
28/12/2006,26.3,29.9,15,0,-99,-99,9.8
29/12/2006,27.1,30.1,13.9,0,-99,-99,9.6
30/12/2006,27.4,31.9,15,0,-99,-99,10.2
31/12/2006,26.6,32.3,16.3,0,-99,-99,10.1
